name,city,address,region,is_active,latitude,longitude,source_url,banki_office_id
Сбербанк — Дополнительный офис №8644/0581,Камышенка,"Алтайский край, Петропавловский р-н, с Камышенка, ул Советская, влд 121Б",Алтайский край,true,52.008344,84.389754,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kamyisshenka_(petropavlovskiy_r-n)/,13291058
Сбербанк — Дополнительный офис №8644/0453,Карпово 2-е,"Алтайский край, Краснощековский р-н, с Карпово Второе, ул Школьная, влд 12",Алтайский край,true,51.715956,82.685233,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/karpovo_2-e/,13290995
Сбербанк — Дополнительный офис №8644/0289,Кашино,"Алтайский край, Алейский р-н, с Кашино, ул Октябрьская, д 53",Алтайский край,true,52.366635,82.559145,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kasshino/,13290904
Сбербанк — Дополнительный офис №8644/0674,Киприно,"Алтайский край, Шелаболихинский р-н, с Киприно, ул Ленина, зд 1",Алтайский край,true,53.529503,82.072483,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kiprino/,13291101
Сбербанк — Дополнительный офис №8644/0449,Клепечиха,"Алтайский край, Поспелихинский р-н, с Клепечиха, ул Скок, д 80",Алтайский край,true,52.156124,81.71554,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/klepechiha/,13290993
Сбербанк — Дополнительный офис №8644/0685,Клочки,"Алтайский край, Ребрихинский р-н, с Клочки, ул Павловская, влд 39",Алтайский край,true,53.180139,82.5735,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/klochki/,13291109
Сбербанк — Дополнительный офис №8644/0198,Ключи,"Алтайский край, с Ключи, ул Центральная, д 14",Алтайский край,true,52.251862,79.165881,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/klyuchi/,13290870
Сбербанк — Дополнительный офис №8644/0689,Колыванское,"Алтайский край, Павловский р-н, с Колыванское, ул Мира, влд 15",Алтайский край,true,53.032854,82.869684,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kolyivanskoe/,13291111
Сбербанк — Дополнительный офис №8644/0438,Колывань,"Алтайский край, Курьинский р-н, с Колывань, ул Ленина, влд 9",Алтайский край,true,51.314933,82.569817,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kolyivan~/,13290987
Сбербанк — Дополнительный офис №8644/0325,Комариха,"Алтайский край, Шипуновский р-н, с Комариха, ул Дубинина, влд 12",Алтайский край,true,51.929446,82.713718,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/komariha_(shipunovskiy_r-n)/,13290930
Сбербанк — Дополнительный офис №8644/0678,Комсомольский,"Алтайский край, Павловский р-н, п Комсомольский, ул Московская, д 8",Алтайский край,true,53.270017,83.382595,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/komsomol~skiy_(pavlovskiy_r-n)/,13291105
Сбербанк — Дополнительный офис №8644/0714,Корболиха,"Алтайский край, Третьяковский р-н, с Корболиха, ул Советская, д 6",Алтайский край,true,51.103136,81.966922,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/korboliha/,13291123
Сбербанк — Дополнительный офис №8644/0399,Корнилово,"Алтайский край, Каменский р-н, с Корнилово, ул Каменская, д 88",Алтайский край,true,53.523272,81.06504,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kornilovo/,13290967
Сбербанк — Дополнительный офис №8644/0464,Коробейниково,"Алтайский край, Усть-Пристанский р-н, с Коробейниково, ул Степная, д 5",Алтайский край,true,52.191455,83.719501,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/korobeynikovo_(ust~-pristanskiy_r-n)/,13291002
Сбербанк — Дополнительный офис №8644/0764,Косиха,"Алтайский край, с Косиха, ул Комсомольская, д 21",Алтайский край,true,53.361844,84.570671,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kosiha/,13291154
Сбербанк — Дополнительный офис №8644/0300,Костин Лог,"Алтайский край, Мамонтовский р-н, с Костин Лог, ул Солнечная, влд 8",Алтайский край,true,52.661216,82.031448,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/kostin_log/,13290913
Сбербанк — Дополнительный офис №8644/0346,Красногорское,"Алтайский край, с Красногорское, ул Советская, д 99А",Алтайский край,true,52.295362,86.192827,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnogorskoe/,13290942
Сбербанк — Дополнительный офис №8644/0466,Краснодарское,"Алтайский край, Усть-Пристанский р-н, с Краснодарское, ул Новая, д 22",Алтайский край,true,52.118756,83.795308,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnodarskoe/,13291003
Сбербанк — Дополнительный офис №8644/0436,Краснознаменка,"Алтайский край, Курьинский р-н, с Краснознаменка, ул Коммунистическая, влд 15",Алтайский край,true,51.657131,82.264786,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnoznamenka/,13290985
Сбербанк — Дополнительный офис №8644/0448,Краснощеково,"Алтайский край, с Краснощеково, ул Садовая, зд 24",Алтайский край,true,51.670561,82.735411,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnosschekovo_/,13290992
Сбербанк — Дополнительный офис №8644/0743,Краснояры,"Алтайский край, Троицкий р-н, с Краснояры, пер Парковый, влд 3",Алтайский край,true,53.164961,85.293218,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnoyaryi/,13291141
Сбербанк — Дополнительный офис №8644/0284,Красный Партизан,"Алтайский край, Чарышский р-н, с Красный Партизан, ул Парковая, д 10",Алтайский край,true,51.379302,83.583853,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnyiy_partizan/,13290900
Сбербанк — Дополнительный офис №8644/0312,Красный Яр,"Алтайский край, Шипуновский р-н, с Красный Яр, ул Садовая, влд 38",Алтайский край,true,52.190482,82.360528,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krasnyiy_yar_(shipunovskiy_r-n)/,13290920
Сбербанк — Дополнительный офис №8644/0298,Крестьянка,"Алтайский край, Мамонтовский р-н, с Крестьянка, ул Луначарского, влд 65",Алтайский край,true,52.426406,81.568197,https://www.banki.ru/banks/bank/sberbank/branches/altayskiy_kray/krest~yanka/,13290912
